"team_season","Age","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","PTS"
"UTA_1986-1987",26.9265402843602,0.461163507109005,0.185888230647709,0.470727488151659,0.469374407582938,0.740558451816746,0.17693522906793,0.381516587677725,0.00750394944707741,0.023696682464455,0.169036334913112,0.35781990521327,0.0872827804107425,0.12085308056872,0.061216429699842,0.124012638230648,0.184439178515008,0.111769352290679,0.042654028436019,0.0319905213270142,0.0695102685624013,0.104265402843602,0.44826224328594,107.5
"UTA_1987-1988",27.2237811294283,0.472728165555945,0.216826727464048,0.486579445808488,0.484290775166608,0.743941774815854,0.17046650298141,0.355664679059979,0.00771659066994037,0.0252542967379867,0.16274991231147,0.32970887407927,0.0894423009470361,0.125569975447212,0.0536653805682217,0.123465450719046,0.177130831287268,0.118204138898632,0.0406874780778674,0.0301648544370396,0.0764643984566819,0.111890564714135,0.438442651701158,104.8
"UTA_1988-1989",27.0950831525669,0.463983007953724,0.209673535791757,0.474564714389009,0.472804772234273,0.735719450469993,0.155097613882863,0.330441070137382,0.00614605929139552,0.0213304410701374,0.149313087490962,0.310195227765727,0.101590744757773,0.133767172812726,0.0509761388286334,0.126536514822849,0.178597252349964,0.101229211858279,0.0361532899493854,0.027114967462039,0.0744757772957339,0.102675343456255,0.418655097613883,99.7
"UTA_1989-1990",27.4024390243902,0.484762957317073,0.266133765243902,0.497617759146341,0.500841844512195,0.705811356707317,0.166158536585366,0.335746951219512,0.0118140243902439,0.0308689024390244,0.153963414634146,0.304496951219512,0.0983231707317073,0.135289634146341,0.0495426829268293,0.120426829268293,0.169969512195122,0.114710365853659,0.0335365853658537,0.0232469512195122,0.0804115853658537,0.114710365853659,0.44092987804878,102
"UTA_1990-1991",28.5522759601707,0.493810810810811,0.179724039829303,0.504636557610242,0.50453520625889,0.776935277382646,0.158605974395448,0.32574679943101,0.00711237553342816,0.0227596017069701,0.15149359886202,0.303342816500711,0.100284495021337,0.129445234708393,0.0476529160739687,0.12126600284495,0.16927453769559,0.102773826458037,0.0312944523470839,0.0213371266002845,0.0636557610241821,0.10099573257468,0.426031294452347,100.7
"UTA_1991-1992",28.4677248677249,0.472075485008818,0.158742504409171,0.481471252204586,0.483151322751323,0.790427865961199,0.165079365079365,0.351675485008818,0.00740740740740741,0.0218694885361552,0.157671957671958,0.329100529100529,0.103350970017637,0.13015873015873,0.0599647266313933,0.129100529100529,0.188359788359788,0.104409171075838,0.0335097001763668,0.0236331569664903,0.0624338624338624,0.090652557319224,0.440564373897707,101.9
"UTA_1992-1993",29.4327233584499,0.484165410836024,0.161931467527808,0.497622174381055,0.493073196986006,0.753628274129889,0.160746322210262,0.33799784714747,0.00574094007893793,0.0243989953354862,0.155722999641191,0.314316469321851,0.0997488338715465,0.13275923932544,0.0541801219949767,0.12881234302117,0.182633656261213,0.100825260136347,0.0351632579834948,0.02081090778615,0.0613562970936491,0.101901686401148,0.42913527090061,104
"UTA_1993-1994",28.8827044025157,0.475006603773585,0.266723270440252,0.489102830188679,0.489527672955975,0.744649056603774,0.163207547169811,0.34622641509434,0.00943396226415094,0.0289308176100629,0.154088050314465,0.317610062893082,0.0880503144654088,0.116981132075472,0.0512578616352201,0.113836477987421,0.164779874213836,0.0990566037735849,0.0342767295597484,0.0163522012578616,0.0540880503144654,0.106603773584906,0.425471698113208,97.7
"UTA_1994-1995",29.3612377850163,0.496414983713355,0.279717915309446,0.517105863192182,0.522587622149837,0.746626058631922,0.153094462540717,0.304560260586319,0.0149837133550489,0.0416938110749186,0.137785016286645,0.262866449511401,0.0899022801302932,0.11628664495114,0.0452768729641694,0.120195439739414,0.16514657980456,0.0993485342019544,0.0368078175895766,0.0205211726384365,0.0638436482084691,0.110749185667752,0.411726384364821,98.4
"UTA_1995-1996",29.0376461988304,0.479990497076023,0.273707602339181,0.504040204678363,0.510144005847953,0.773205409356725,0.153143274853801,0.318713450292398,0.0193713450292398,0.0526315789473684,0.134502923976608,0.265716374269006,0.0858918128654971,0.111476608187135,0.0489766081871345,0.119883040935673,0.16812865497076,0.10343567251462,0.0332602339181287,0.0208333333333333,0.0599415204678363,0.107821637426901,0.411915204678363,95.9
