"Player","Offense","Defense","plusMinus"
"Spencer Dinwiddie",95.4365588475738,92.7757938186594,2.66076502891441
"Stanley Johnson",88.4921438604122,88.8365208138921,-0.344376953479895
"Stephen Curry",122.388491495466,118.919865319421,3.46862617604499
"Sterling Brown",101.415504762936,84.8622267491123,16.5532780138237
"Steven Adams",106.397127848021,109.300456932581,-2.90332908456
"T.J. Leaf",121.042948321243,112.859630517808,8.183317803435
"T.J. McConnell",93.0945155394439,86.3046602799582,6.78985525948571
"T.J. Warren",101.038620865018,107.605332436726,-6.566711571708
"Taj Gibson",112.32563712935,99.5930496802888,12.7325874490612
"Tarik Black",98.9777507004133,90.0316215817668,8.9461291186465
"Taurean Waller-Prince",88.1843442249655,83.1303899516212,5.0539542733443
"Terrance Ferguson",106.268754002082,104.414342635885,1.854411366197
"Terrence Ross",107.020527235458,108.84768182187,-1.82715458641199
"Terry Rozier",98.3533084793757,93.2278617346859,5.1254467446898
"Thabo Sefolosha",85.5784840670793,87.6339952627459,-2.0555111956666
"Thaddeus Young",93.3351192865651,87.3370005270332,5.99811875953191
"Thomas Bryant",121.131890966469,116.274931483287,4.856959483182
"Thon Maker",112.078167500648,98.9123725522771,13.1657949483709
"Tim Frazier",93.31253324107,91.4804987372061,1.83203450386389
"Tim Hardaway 2",114.967736543378,107.06052160798,7.907214935398
"Timofey Mozgov",104.627237139995,107.922294476057,-3.295057336062
"Timothe Luwawu-Cabarrot",102.202781848112,109.30578245711,-7.103000608998
"Tobias Harris",104.092207557079,104.398717670844,-0.306510113764986
"Tomas Satoransky",87.6783858926451,88.713673399531,-1.03528750688591
"Tony Allen",83.1539385016292,81.2845087929846,1.8694297086446
"Tony Bradley",127.57917603666,102.772796309804,24.806379726856
"Tony Parker",92.1620678867823,94.3983254624943,-2.236257575712
"Tony Snell",110.146898259029,92.8211642997649,17.3257339592641
"Torrey Craig",110.666460731184,94.2329201021011,16.4335406290829
"Treveon Graham",92.7002063443177,92.3522342072474,0.3479721370703
"Trevor Ariza",97.2610792679308,87.3105009379365,9.9505783299943
"Trevor Booker",98.6506872194804,84.2334294224754,14.417257797005
"Trey Lyles",92.0278582504642,99.8606798030369,-7.8328215525727
"Tristan Thompson",95.0514569227905,81.4033861051058,13.6480708176847
"Troy Daniels",113.698064203504,106.428162889251,7.269901314253
"Troy Williams",90.0001182240049,87.8523962941636,2.1477219298413
"Tyler Dorsey",107.256212059829,93.838148030546,13.418064029283
"Tyler Ennis",94.2966170722648,101.260532505478,-6.9639154332132
"Tyler Johnson",103.114292435081,94.3548732334847,8.7594192015963
"Tyler Lydon",102.030003698006,83.3474973121669,18.6825063858391
"Tyler Ulis",104.63160220935,99.500166354458,5.131435854892
"Tyler Zeller",90.4240729684852,88.9644108370694,1.45966213141581
"Tyreke Evans",118.321247854024,111.979489492311,6.34175836171299
"Tyson Chandler",91.6345081496959,82.0967928917363,9.5377152579596
"Tyus Jones",95.7661044962356,88.6370424035515,7.12906209268409
"Udonis Haslem",88.2132842917909,82.5738068286093,5.63947746318159
"Vander Blue",87.0274777113759,93.9364313090938,-6.90895359771791
"Victor Oladipo",106.921598273674,109.041501350365,-2.119903076691
"Vince Carter",92.224355884611,92.5030754287297,-0.278719544118701
"Vince Hunter",122.032596929622,111.799319261972,10.23327766765
"Wade Baldwin",87.5083889212342,86.2945042905219,1.2138846307123
"Wayne Ellington",115.658248707903,98.656249314196,17.001999393707
"Wayne Selden",95.5307863149716,81.704324913801,13.8264614011706
"Wesley Iwundu",93.8038593443624,88.1010347607234,5.702824583639
"Wesley Johnson",88.4190145382733,88.2968293925389,0.122185145734406
"Wesley Matthews",107.329288667529,97.2926386916067,10.0366499759223
"Will Barton",99.0258076319586,102.433815435605,-3.4080078036464
"Willie Cauley-Stein",105.651525218505,95.5064493068481,10.1450759116569
"Willie Reed",104.901506531666,86.2574754587517,18.6440310729143
"Willy Hernangomez",122.55252705676,113.645031869941,8.90749518681901
"Wilson Chandler",107.904953741263,98.3482240811272,9.5567296601358
"Yakuba Ouattara",107.654927856121,96.4055881536094,11.2493397025116
"Yogi Ferrell",96.9080055422081,99.2886150057617,-2.3806094635536
"Zach Collins",129.407793751775,116.261845647754,13.145948104021
"Zach LaVine",114.410432216712,109.356635221584,5.053796995128
"Zach Randolph",100.561875752253,94.385528033899,6.17634771835399
"Zaza Pachulia",101.964489470865,83.1268901261297,18.8375993447353
"Zhou Qi",106.802459860384,101.560504392093,5.24195546829101
