"Player","Pos","Season","Age","Tm","Exp","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","Pick"
"Joel Berry","G","2018-2019",24,"LAL","R",0.421052631578947,0.366120218579235,0.477777777777778,0.515666666666667,0.845360824742268,0.00451356257546261,0.16135881104034,0.383227176220806,0.0711252653927812,0.194267515923567,0.0912951167728239,0.191082802547771,0.0870488322717621,0.102972399150743,0.0169851380042463,0.089171974522293,0.105095541401274,0.112526539278132,0.0435244161358812,0.00636942675159236,0.0562632696390659,0.0636942675159236,0.479830148619959,0
"Joel Embiid","C","2018-2019",25,"PHI","2",0.451811518324607,0.308,0.487475,0.480668941979522,0.685626275510204,0.00776396706274755,0.253306762285017,0.549756670582312,0.033003300330033,0.106072005376829,0.229119065752729,0.46258842751745,0.158697802553365,0.230212999513459,0.0801786060959037,0.257784789467958,0.370650440588182,0.12217692357471,0.022660127382138,0.0600738645293101,0.117085503731096,0.110578332402642,0.73432652502198,0
"John Collins","F","2018-2019",22,"ATL","1",0.577168356997972,0.338191489361702,0.616194726166329,0.596851485148515,0.75253280839895,0.00735743672960923,0.19442325208442,0.322062626556839,0.0115679617754307,0.0337958356020353,0.175256281456651,0.281418212953483,0.0731732830770199,0.103427760041463,0.0814357521168573,0.218075654302824,0.299801523073351,0.0600629763691475,0.0226230091888857,0.0435621586853157,0.0547903496802102,0.112397975468515,0.477484513260244,19
"John Henson","C-F","2018-2019",29,"MIL","6",0.576446249953241,0.143,0.579117951112149,0.576835367080121,0.574058583106267,0.00689268381469097,0.150096933671915,0.254330727758471,0,0.00386100386100386,0.150096933671915,0.250925964208884,0.053361429225836,0.0864086488614242,0.0698528711952386,0.184935865635702,0.256100453061952,0.0765228763124976,0.0204975189677739,0.0598852522135305,0.0418544839572187,0.101161481847981,0.349043732820456,0
"John Holland  (TW)","G-F","2018-2019",31,"CLE","1",0.442382352941176,0.279647058823529,0.489705882352941,0.497970588235294,0.725411764705882,0.001,0.13986945517517,0.316904222725456,0.0438257626215532,0.122152657519648,0.0959104835486879,0.194618356200879,0.0666045024643666,0.0856533901691754,0.0330358332223258,0.11043026508592,0.143865725323032,0.0987078726521913,0.0327694152124684,0.0157186625815905,0.0556813640602105,0.0835220460903157,0.389902757426402,0
"John Wall","G","2018-2019",29,"WAS","8",0.401818768370493,0.397429175489335,0.419230021694553,0.452202004536055,0.741151082876851,0.00909528152531766,0.176436958276116,0.42878174700638,0.0523882219609246,0.128797369359656,0.143974882261627,0.326143373210676,0.121253991366837,0.162118690171769,0.0134249759335259,0.0938459127420284,0.108268930693826,0.281871677903094,0.0388865420358002,0.0331841665237524,0.109593982264535,0.0555878374987052,0.482210273384729,0
"Johnathan Motley  (TW)","F","2018-2019",24,"LAC","1",0.411777777777778,0.28847619047619,0.44115873015873,0.476984126984127,0.645507936507936,0.00432757452574526,0.153666946230547,0.343304445065697,0.0393253191687634,0.113036995620166,0.114528002982015,0.2300810735253,0.0605721740751095,0.0833100363433044,0.0443574690150033,0.133724722765819,0.177336688099897,0.0786506383375268,0.0352250489236791,0.0177057124219551,0.0474326716988165,0.0824713447022645,0.406765445904389,0
"Johnathan Williams","F","2018-2019",24,"LAL","R",0.574074074074074,0.315789473684211,0.612676056338028,0.598,0.544303797468354,0.00385234003256045,0.173507462686567,0.302238805970149,0.0111940298507463,0.0354477611940298,0.162313432835821,0.264925373134328,0.0802238805970149,0.147388059701493,0.0783582089552239,0.199626865671642,0.277985074626866,0.0447761194029851,0.0261194029850746,0.0373134328358209,0.0671641791044776,0.0876865671641791,0.440298507462687,0
"Johnny Hamilton","C","2018-2019",25,"DET","R",0.614457831325301,0,0.614457831325301,0.5745,0.617021276595745,0.00220647087685832,0.166123778501629,0.270358306188925,0,0,0.166123778501629,0.270358306188925,0.0944625407166124,0.153094462540717,0.130293159609121,0.201954397394137,0.335504885993485,0.0260586319218241,0.0162866449511401,0.104234527687296,0.0749185667752443,0.123778501628664,0.420195439739414,0
"Jon Leuer","F","2018-2019",30,"DET","7",0.459245888353557,0,0.485480254524106,0.449150137867647,0.963296664346533,0.00363519404068111,0.131884402409612,0.274786289195985,0,0.0173007778962978,0.139486735870819,0.274159862603452,0.140213999049912,0.154492588702147,0.0620997346306944,0.251790259963635,0.319434587253319,0.0421450685537373,0.00405603469457959,0.0862774583517617,0.0509761996904025,0.138737717309146,0.368619016432484,0
"Jonah Bolden","F","2018-2019",23,"PHI","R",0.4,0.25,0.5,0.451,0.733333333333333,0.0032363389477209,0.0737327188940092,0.184331797235023,0.0138248847926267,0.0552995391705069,0.0645161290322581,0.129032258064516,0.0506912442396313,0.0691244239631336,0.0552995391705069,0.170506912442396,0.221198156682028,0.0506912442396313,0.032258064516129,0.0414746543778802,0.0368663594470046,0.0967741935483871,0.211981566820276,36
"Jonas Jerebko","F","2018-2019",32,"GSW","8",0.468930817610063,0.45,0.468512359550562,0.571639794168096,0.795356270810211,0.00352237745678428,0.132641291810842,0.323497899159664,0.067412734324499,0.142070863433093,0.087907037815126,0.177413707418451,0.0300599578674445,0.0416415000761136,0.0368448032807894,0.167794486215539,0.215356142456983,0.0418300653594771,0.0214713984767461,0.014314265651164,0.0252650079639699,0.121671258034894,0.361853832442068,0
"Jonas Valanciunas","C","2018-2019",27,"TOR","6",0.589257990695714,0.405,0.608929962578987,0.613242780897608,0.761152741770192,0.00551625191708306,0.243547663751372,0.39451332001332,0.0178571428571429,0.0446428571428571,0.224445886202245,0.35757824550928,0.0793221280755592,0.110225434670298,0.105614487293877,0.282067920987029,0.397750929401995,0.0520345181604724,0.0185893109280206,0.0416921477495108,0.0725206413210445,0.119999957053528,0.573826028249079,0
"Jonathan Isaac","F","2018-2019",22,"ORL","1",0.379,0.348,0.394,0.434,0.76,0.00182012195121951,0.100502512562814,0.271356783919598,0.0301507537688442,0.085427135678392,0.0703517587939698,0.185929648241206,0.0351758793969849,0.0452261306532663,0.0301507537688442,0.155778894472362,0.185929648241206,0.0351758793969849,0.0603015075376884,0.0552763819095477,0.050251256281407,0.0904522613065327,0.271356783919598,6
"Jonathon Simmons","G-F","2018-2019",30,"ORL","3",0.468141891891892,0.379273927392739,0.494306695464363,0.498736,0.755612903225806,0.0126336193917495,0.172442941673711,0.370136960109488,0.0389510642966864,0.105431452231632,0.14985088657655,0.300768514205869,0.0844633534476914,0.113222129937246,0.0325785788768062,0.104166274804853,0.136328725038402,0.0937934804213874,0.0321763741993148,0.00667732530800339,0.0701119157340356,0.0809892541087231,0.464074108906235,0
"Jordan Barnett","F","2018-2019",24,"MIL","R",0.442211055276382,0.368421052631579,0.552941176470588,0.547,0.84,0.00442012895526992,0.143089430894309,0.323577235772358,0.0682926829268293,0.185365853658537,0.0764227642276423,0.138211382113821,0.0682926829268293,0.0813008130081301,0.0552845528455285,0.133333333333333,0.188617886178862,0.0276422764227642,0.0211382113821138,0.016260162601626,0.0471544715447154,0.0585365853658537,0.421138211382114,0
"Jordan Bell","F","2018-2019",24,"GSW","1",0.597002149648615,0,0.610915982199269,0.597002149648615,0.682026797480444,0.00353335375313742,0.148758840382265,0.249091764497812,0,0.00704225352112676,0.148758840382265,0.25205920056384,0.0424809649653555,0.068802599259613,0.0889092491118032,0.196807184727764,0.279035295238251,0.125263052719183,0.0358223164490297,0.0613176622662191,0.0699952734271394,0.100435710752539,0.334912588067171,38
"Jordan Clarkson","G","2018-2019",27,"CLE","4",0.431394717141277,0.356125,0.485478938541975,0.498786756967172,0.816908033407819,0.00527851918078585,0.221121981446966,0.50995984919454,0.0646061677489062,0.168042266352916,0.15748119915867,0.33282864896327,0.0878682567007364,0.104128412852945,0.0285510542201927,0.0823256457539994,0.106066609311873,0.120720807000921,0.0308294222772658,0.00481772456167479,0.0747926993501161,0.0591589927812162,0.592546763196043,0
"Jordan McLaughlin","G","2018-2019",23,"BRK","R",0.461279461279461,0.4,0.486772486772487,0.534,0.75,0.00487771412082902,0.134577603143419,0.291748526522594,0.0432220039292732,0.108055009823183,0.0903732809430257,0.18565815324165,0.0707269155206287,0.094302554027505,0.0196463654223969,0.0884086444007859,0.109037328094303,0.176817288801572,0.050098231827112,0.00392927308447936,0.0707269155206287,0.0304518664047151,0.384086444007858,0
"Jose Calderon","G","2018-2019",38,"DET","13",0.521538083538084,0.475073985680191,0.575431472081218,0.65203125,0.660122699386503,0.00253055510687557,0.0764944275582573,0.139421918908069,0.0365087040618955,0.0758569739952719,0.0401595744680851,0.063714709492635,0.013386524822695,0.0167331560283688,0.0100398936170213,0.0771063829787234,0.0934748716067498,0.0958353481624758,0.0358567629179331,0,0.0351396276595745,0.0958353481624758,0.203307845744681,0
"Josh Hart","G","2018-2019",24,"LAL","1",0.434084507042254,0.396,0.495523890784983,0.535017045454545,0.6941025,0.0065202532556299,0.149370656876885,0.331227042967932,0.0622015915119363,0.166645640594337,0.0888178264124437,0.163645473578727,0.0500985221674877,0.0814760302775442,0.0384172012830794,0.124475547397404,0.179102712363331,0.0675402298850575,0.0311724137931035,0.0209509792142256,0.0384172012830794,0.0736104550464494,0.414585978248009,30
"Josh Jackson","F-G","2018-2019",22,"PHO","1",0.400925170068027,0.242079545454545,0.45637558685446,0.442053097345133,0.659716068642746,0.00654623837304655,0.216065635089598,0.507875606244075,0.0303522025962971,0.147162194406289,0.178145016183437,0.37071739692137,0.0879316155519471,0.144041994750656,0.0381872866750025,0.119812833375667,0.172550306211724,0.0601896997804011,0.0412620297462817,0.0242760133171273,0.0780584718576844,0.1113800463658,0.551227342387571,4
"Josh Okogie","G","2018-2019",21,"MIN","R",0.429718875502008,0.387096774193548,0.452127659574468,0.4805,0.781954887218045,0.00564385977836261,0.15922619047619,0.370535714285714,0.0357142857142857,0.0922619047619048,0.126488095238095,0.279761904761905,0.154761904761905,0.197916666666667,0.056547619047619,0.117559523809524,0.174107142857143,0.0610119047619048,0.0461309523809524,0.025297619047619,0.0684523809523809,0.0803571428571429,0.510416666666667,20
"Josh Richardson","G","2018-2019",26,"MIA","3",0.454996556744603,0.390068223845191,0.494424418604651,0.554553482391224,0.871609825166215,0.00760353192349885,0.145999679078371,0.308267208656775,0.0556157217920059,0.138773341245803,0.0851705806479506,0.17937031372565,0.0470826896014069,0.0549395151330282,0.0304107135661614,0.0770954211303932,0.10682833871978,0.0831024105607697,0.0390456265749302,0.025811717263792,0.047288301315925,0.0763216631598879,0.397100963663265,0
"Jrue Holiday","G","2018-2019",29,"NOP","9",0.464699260920113,0.315610103626943,0.540307237092133,0.515512212728693,0.782786467267307,0.00859555714751137,0.205432817576633,0.42989094949993,0.0386300249431996,0.117536508942344,0.157862015185113,0.29567229340973,0.0667524086048168,0.0825763022381203,0.0261670888625483,0.100241050390582,0.121277018366005,0.172952774445751,0.0413576497371511,0.0183590166733916,0.0696782875415004,0.0669534185216791,0.516413550661245,0
"Juan Hernangomez","F","2018-2019",24,"DEN","2",0.39105,0.270465137201979,0.620553623326504,0.475698924731183,0.839810191812981,0.00290769060689855,0.114112314449862,0.294498923372416,0.0480949750397214,0.172528022243746,0.0654492046927086,0.103753340339916,0.0398328416528619,0.0473219116515269,0.0591142544413572,0.126748499525517,0.201721349583042,0.0471499536920098,0.0189916624699233,0.00942999073840196,0.0355308579607645,0.0715211392912931,0.305978706108573,15
"Julius Randle","F-C","2018-2019",25,"NOP","4",0.529472392638037,0.204666666666667,0.564075993091537,0.550463562753036,0.708090338770389,0.00688044425087108,0.242982225395513,0.446871572036482,0.00374531835205993,0.0211825382206668,0.228885887525504,0.424766962189758,0.142919641046982,0.220298397494935,0.0754296100462657,0.208998784963612,0.27914136455644,0.0970933072789448,0.0246171159290324,0.0230785461834678,0.106633535004322,0.127341606854308,0.632508709242124,0
"Justin Anderson","G","2018-2019",26,"ATL","3",0.412182952182952,0.343275862068966,0.514078212290503,0.512770562770563,0.727149453219927,0.00392884870372309,0.172945390048492,0.416182078101135,0.0655889729837638,0.220818002563878,0.099156958304525,0.193794517829184,0.0458004967532406,0.0659603629029741,0.0565832200049957,0.145499708584275,0.186239626987872,0.0494706998497576,0.0351788602149195,0.0120404877941209,0.029638123800913,0.125691135976223,0.450480319193833,0
"Justin Bibbs","G","2018-2019",23,"BOS","R",0.458955223880597,0.422818791946309,0.504201680672269,0.575,0.727272727272727,0.00462855780031516,0.127329192546584,0.277432712215321,0.0652173913043478,0.15424430641822,0.062111801242236,0.123188405797102,0.0331262939958593,0.0455486542443065,0.010351966873706,0.0797101449275363,0.0890269151138717,0.0424430641821947,0.0134575569358178,0.0031055900621118,0.0351966873706003,0.0538302277432711,0.354037267080745,0
"Justin Holiday","G","2018-2019",30,"CHI","5",0.395206307266141,0.354148648648649,0.423170512048193,0.489981223810035,0.807713054298642,0.00849300085546239,0.126655073300332,0.327635854185019,0.0614003097053046,0.175042668421888,0.0698690089381716,0.168218672231776,0.0493165690126363,0.0671371913080887,0.0143645387979753,0.128818941764349,0.151786406289867,0.0624384919240496,0.0448565586078486,0.0120759414877062,0.0416397510287348,0.0689093354856067,0.366530767384456,0
"Justin Jackson","G-F","2018-2019",24,"SAC","1",0.469042194092827,0.342900849858357,0.548851099830795,0.541,0.732478955007257,0.00780367231638418,0.151205202759665,0.35930390543369,0.0421612989087038,0.110253793678922,0.1168438607463,0.214876945149542,0.0236452580447212,0.0303343770968463,0.0261342325757445,0.0990227315323034,0.125344884670566,0.0546367087949238,0.0199117962481863,0.00746931087488363,0.0373129133310129,0.061485227575193,0.36911188761596,15
"Justin Jackson","G-F","2018-2019",24,"SAC","1",0.469042194092827,0.342900849858357,0.548851099830795,0.541,0.732478955007257,0.00780367231638418,0.151205202759665,0.35930390543369,0.0421612989087038,0.110253793678922,0.1168438607463,0.214876945149542,0.0236452580447212,0.0303343770968463,0.0261342325757445,0.0990227315323034,0.125344884670566,0.0546367087949238,0.0199117962481863,0.00746931087488363,0.0373129133310129,0.061485227575193,0.36911188761596,43
"Justin Patton","C","2018-2019",22,"MIN","1",0.5,0,0.5,0.5,0,0.000013550135501355,0.25,0.5,0,0,0.25,0.5,0,0,0,0,0,0,0.25,0,0,0.25,0.5,16
"Justise Winslow","F","2018-2019",23,"MIA","3",0.424771582616171,0.407575359616176,0.434651835071763,0.472250395480226,0.665865657115049,0.0063688321810287,0.140891701427998,0.321134695056364,0.0426899801361658,0.114934533071736,0.109694691581929,0.258055177422401,0.0570378749412279,0.0790468111536807,0.0463844464228852,0.180109392860494,0.234832058349384,0.100863181844581,0.0334044611741892,0.0233044009838158,0.0511116836203267,0.0812836681909161,0.364683379467646,0
"Jusuf Nurkic","C","2018-2019",25,"POR","4",0.502976951710262,0,0.505971005314757,0.500356681415929,0.666577886063967,0.00663959896810507,0.226479556750376,0.449265506985785,0,0.00378787878787879,0.230852410020455,0.447676815787475,0.0814947517949051,0.125111046030239,0.0898186860607747,0.24525483473333,0.327252503237513,0.0704708661591573,0.0308838561476487,0.052528759512147,0.0879702820830936,0.118517016549875,0.530676773484859,0
"Kadeem Allen","G","2018-2019",26,"NYK","1",0.273,0,0.545,0.273,0.778,0.000359756097560976,0.0508474576271186,0.203389830508475,0,0.101694915254237,0.0508474576271186,0.101694915254237,0.0677966101694915,0.0847457627118644,0.0338983050847458,0.0677966101694915,0.101694915254237,0.11864406779661,0.0338983050847458,0.0169491525423729,0.0847457627118644,0.135593220338983,0.186440677966102,53
"Karl-Anthony Towns","C-F","2018-2019",24,"MIN","3",0.534794007490637,0.421,0.575158878504673,0.584838951310861,0.849516949152542,0.00823790984388717,0.187000289947904,0.348165982997444,0.0421348314606742,0.0915509691435554,0.157431319147603,0.263748573636893,0.114223697650664,0.128630752345067,0.0702988285919197,0.282844016660187,0.363184736611703,0.0598314606741573,0.02020081281377,0.0413455989680573,0.0463999082779179,0.103363997420143,0.517429669679818,0
"Kawhi Leonard","F","2018-2019",28,"TOR","7",0.469589463021334,0.31120521413649,0.544100085292393,0.523087477582279,0.806023923367073,0.00571203150147557,0.252013265383087,0.543210960266406,0.0567436049679583,0.205605961902904,0.185837595427765,0.347882595115544,0.147166217809062,0.183035712171155,0.0294409195916817,0.189856211311581,0.225450455075208,0.108141068041914,0.0720239885873746,0.042561375227624,0.0810059380127748,0.0419110526062665,0.724344136365752,0
"Kay Felder","G","2018-2019",24,"TOR","2",0.25,0,0.333,0.25,0,0.0000203252032520325,0.166666666666667,0.666666666666667,0,0.166666666666667,0.166666666666667,0.5,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0.166666666666667,0,0.333333333333333,54
"Keenan Evans  (TW)","G","2018-2019",23,"DET","R",0.472802314887508,0.371609231742017,0.527928115459339,0.540899122807018,0.744317828009216,0.00416195711000063,0.159645535105657,0.337658108005756,0.0445126107702793,0.119783382564568,0.11525410891464,0.218314019541013,0.0905324547451335,0.121631447398318,0.0482087404377791,0.136764371733697,0.184708020904339,0.080163599182004,0.0334014996591683,0.0240702870559721,0.0640233280315079,0.0751798833598423,0.454487616450806,0
"Keita Bates-Diop","F","2018-2019",23,"MIN","R",0.473469387755102,0.340909090909091,0.537974683544304,0.5275,0.794117647058824,0.00555482806526453,0.179566563467492,0.379256965944272,0.0464396284829721,0.136222910216718,0.131578947368421,0.244582043343653,0.0835913312693499,0.105263157894737,0.0448916408668731,0.187306501547988,0.23374613003096,0.0417956656346749,0.0247678018575851,0.043343653250774,0.0495356037151703,0.0541795665634675,0.489164086687307,48
"Kelly Olynyk","C-F","2018-2019",28,"MIA","5",0.475299704795975,0.326756764675363,0.585536361746362,0.542930402930403,0.793909708622634,0.00608762853492648,0.167276473127883,0.345568907750546,0.059537210756723,0.177686803849824,0.11213871138983,0.195778764726116,0.061877147766323,0.077664561121391,0.0614255795611089,0.18140915405793,0.241771549050728,0.129357082376175,0.0283592621594307,0.0221916971916972,0.0752465361054258,0.122457304034709,0.446219779918535,0
"Kelly Oubre","F","2018-2019",24,"WAS","3",0.387559523809524,0.314722074468085,0.436754932403382,0.458153773253773,0.823159887462213,0.0073522851935412,0.1459063657805,0.385538447759485,0.0499530271021581,0.16631793267974,0.101030841661442,0.219934165507643,0.0968724495088675,0.122852445185135,0.021375134897781,0.153256644847992,0.172564272226974,0.0485201403961476,0.0429075694180297,0.020375661877226,0.0413450383082751,0.0932948743605678,0.465541684865767,0
"Kemba Walker","G","2018-2019",29,"CHO","7",0.423038948065713,0.361445156757706,0.45933003390727,0.506493053349347,0.874388022969647,0.00851063417292967,0.213479230984718,0.491548436813036,0.0780307674932233,0.204483557572832,0.131919664153389,0.285299840254035,0.118460668106461,0.139870378444548,0.0130358503439644,0.0849921461914559,0.0974433769781348,0.152711749353021,0.0256800615378288,0.00912226026986866,0.0663863666452105,0.031754769564097,0.635754861109326,0
"Kendrick Nunn","G","2018-2019",24,"GSW","R",0.43030303030303,0.395604395604396,0.486486486486486,0.5395,0.828571428571429,0.00524665713389763,0.194520547945205,0.452054794520548,0.0986301369863014,0.249315068493151,0.0986301369863014,0.202739726027397,0.0794520547945205,0.0958904109589041,0.0178082191780822,0.115068493150685,0.132876712328767,0.0753424657534247,0.0410958904109589,0.00821917808219178,0.0616438356164384,0.0616438356164384,0.567123287671233,0
"Kenneth Faried","F","2018-2019",30,"BRK","7",0.504954056321799,0,0.514300821355236,0.506913085497068,0.699050012721192,0.00348685711738541,0.150766551661047,0.285235722498211,0,0,0.148259120254533,0.279162663693922,0.0687885444117596,0.0993802597934321,0.138700313102014,0.175323416160683,0.310125731304866,0.0343855951653244,0.025346065971066,0.0242573865566985,0.0449330718587694,0.111529829562098,0.372881504834535,0
"Kenrich Williams","G-F","2018-2019",25,"NOP","R",0.481481481481482,0.371428571428571,0.546218487394958,0.5555,0.649122807017544,0.00493760746710639,0.132459970887918,0.275109170305677,0.0378457059679767,0.101892285298399,0.0946142649199418,0.173216885007278,0.0538573508005822,0.0829694323144105,0.0887918486171761,0.187772925764192,0.276564774381368,0.0960698689956332,0.0480349344978166,0.0160116448326055,0.0465793304221252,0.0727802037845706,0.358078602620087,0
"Kent Bazemore","G-F","2018-2019",30,"ATL","6",0.411910891671075,0.382473623159723,0.443182727586315,0.503325386954118,0.754857418005723,0.00649811481975715,0.142259907834101,0.349477715968529,0.0478232323232323,0.117266457680251,0.0961811332158147,0.233249067281805,0.0877760657421674,0.131909696969697,0.0161010101010101,0.136487859966121,0.157537508417508,0.145260606060606,0.048886930244271,0.0135729292929293,0.0823537763409223,0.0751559018759019,0.437359973359973,0
"Kentavious Caldwell-Pope","G","2018-2019",26,"LAL","5",0.409801014584654,0.390800691034734,0.44863749374437,0.514938589898346,0.792226226295417,0.00814733286324709,0.1331900193761,0.326241351459303,0.0722413970130465,0.185177081481566,0.068754631805969,0.151111123842172,0.0662497263147222,0.0849780040935636,0.0283293939540113,0.144316374289235,0.171804506307196,0.0755800724348155,0.0375236351783425,0.0060755099021972,0.0432347471736254,0.0556122764018096,0.408484873122521,0
"Kevin Durant","F-G","2018-2019",31,"GSW","11",0.528285714285714,0.413951807228916,0.580883534136546,0.586,0.855303232998885,0.00801545660805445,0.276357253427687,0.541079293096037,0.0639001892815775,0.161125853850312,0.216318956557425,0.372448416639082,0.169376693766938,0.177657332128877,0.0150143159756978,0.186567428672692,0.204194618839928,0.171163202122954,0.0196860786224821,0.040650406504065,0.0934547908232119,0.0506213450292398,0.792466673931205,0
"Kevin Huerter","G","2018-2019",21,"ATL","R",0.469613259668508,0.398148148148148,0.575342465753425,0.58,0.743589743589744,0.00442434022251991,0.133228840125392,0.283699059561129,0.0673981191222571,0.169278996865204,0.0658307210031348,0.114420062695925,0.0454545454545455,0.061128526645768,0.0266457680250784,0.13166144200627,0.155172413793103,0.0956112852664577,0.0250783699059561,0.0219435736677116,0.061128526645768,0.0658307210031348,0.377742946708464,19
"Kevin Knox","F","2018-2019",20,"NYK","R",0.445378151260504,0.333333333333333,0.513513513513513,0.51,0.772727272727273,0.00566835836835264,0.16358024691358,0.367283950617284,0.0462962962962963,0.138888888888889,0.117283950617284,0.228395061728395,0.104938271604938,0.135802469135802,0.0277777777777778,0.138888888888889,0.166666666666667,0.0432098765432099,0.0246913580246914,0.00925925925925926,0.0709876543209877,0.0679012345679012,0.481481481481482,9
"Kevin Love","F","2018-2019",31,"CLE","10",0.431752046783626,0.41057013056939,0.471919136015988,0.520453855088001,0.880494382022472,0.00646631823461092,0.201045884486464,0.410420742151457,0.0809078201349778,0.192171717171717,0.106390926975328,0.208026548452514,0.151469369742601,0.179970832413945,0.0611304295835182,0.274316589945205,0.329889524693434,0.0450671879581242,0.0267070354638619,0.0117771180073971,0.0451470113737194,0.0691490611150805,0.608135956062838,0
"Kevon Looney","F-C","2018-2019",23,"GSW","3",0.540037243947858,0.2,0.551688311688312,0.542830540037244,0.614574468085106,0.00385285446261056,0.124557165861514,0.22511938674374,0,0.0072463768115942,0.124557165861514,0.209593911795896,0.0486447152992541,0.101292959067462,0.0911724744245524,0.15661231884058,0.235704330933125,0.0579103753562549,0.0384182908545727,0.0566399087241759,0.0415359330643956,0.106719367588933,0.302343159486017,0
"Khem Birch","C-F","2018-2019",27,"ORL","1",0.54,0,0.54,0.54,0.689,0.00196341463414634,0.115942028985507,0.217391304347826,0,0,0.115942028985507,0.217391304347826,0.072463768115942,0.108695652173913,0.123188405797101,0.188405797101449,0.311594202898551,0.0579710144927536,0.0289855072463768,0.036231884057971,0.036231884057971,0.0942028985507246,0.304347826086957,0
"Khris Middleton","F-G","2018-2019",28,"MIL","6",0.454616084895497,0.356323613372024,0.508075991807806,0.515052726742491,0.896644520956683,0.00956915717901989,0.179373155846753,0.392853670300216,0.0484878402847153,0.135876489363032,0.128896261490913,0.25520359984489,0.10465926764103,0.114093519392316,0.0145102234359514,0.147988656508246,0.154952576199934,0.109898882844687,0.039792239010989,0.00808722527472527,0.0632738473647565,0.0807839382839383,0.485903980563096,0
"Khyri Thomas","G","2018-2019",23,"DET","R",0.51417004048583,0.410526315789474,0.572368421052632,0.580666666666667,0.709677419354839,0.00428051893936704,0.155828220858895,0.303067484662576,0.0478527607361963,0.116564417177914,0.106748466257669,0.186503067484662,0.0539877300613497,0.0760736196319019,0.0417177914110428,0.128834355828221,0.170552147239263,0.0920245398773005,0.0515337423312883,0.0085889570552147,0.0601226993865029,0.0662576687116564,0.412269938650306,38
"Klay Thompson","G-F","2018-2019",29,"GSW","7",0.480306306306306,0.438905472636816,0.509991304347826,0.570650943396226,0.832451086956522,0.00851058455759996,0.223879715820755,0.453744789707004,0.0806355468368973,0.187562186893067,0.132028556680125,0.269038422266927,0.0301053738394162,0.0350309411151547,0.0106143398334526,0.0934337149493944,0.102227476356396,0.073518165357636,0.0249515517697154,0.0123662269785963,0.0550590259523013,0.0489413564020456,0.553938237883849,0
"Kosta Koufos","C","2018-2019",30,"SAC","10",0.577757396449704,0,0.574358823529412,0.577757396449704,0.469257668711657,0.0053030303030303,0.151121750069891,0.290290913113213,0,0,0.151121750069891,0.290290913113213,0.0270232230823364,0.0461138731686677,0.112324675324675,0.235804115853659,0.353402336544374,0.0633508493217646,0.0315270935960591,0.0236453201970443,0.0362337662337662,0.0925974025974026,0.346808905380334,0
"Kostas Antetokounmpo  (TW)","F","2018-2019",22,"DAL","R",0.472802314887508,0.371609231742017,0.527928115459339,0.540899122807018,0.744317828009216,0.00416195711000063,0.159645535105657,0.337658108005756,0.0445126107702793,0.119783382564568,0.11525410891464,0.218314019541013,0.0905324547451335,0.121631447398318,0.0482087404377791,0.136764371733697,0.184708020904339,0.080163599182004,0.0334014996591683,0.0240702870559721,0.0640233280315079,0.0751798833598423,0.454487616450806,0
"Kris Dunn","G","2018-2019",25,"CHI","2",0.442308394160584,0.3704875,0.476585714285714,0.485913043478261,0.744035799522673,0.00756614021058244,0.176438286903392,0.401077811698604,0.0175102109326918,0.063752625024205,0.154127197711617,0.325763016957913,0.0478195066890191,0.0664159815125265,0.0171878363004643,0.124613479000882,0.14439061983926,0.204778156996587,0.065185495038994,0.0207059807770922,0.0861803964654729,0.0970113543815617,0.421701080005996,5
"Kristaps Porzingis","F-C","2018-2019",24,"NYK","3",0.415242352941177,0.344304812834225,0.438696629213483,0.460370023419204,0.786977215189873,0.00767551087673039,0.240996705840456,0.508865502911907,0.0440854566150074,0.137381567614126,0.183764575841079,0.426072292223495,0.15661938534279,0.195284796099291,0.0367108947435408,0.156174776300281,0.192686580315446,0.0313650066557043,0.0234471126595053,0.100464928239337,0.0519578595819731,0.0910916765696177,0.642685105432737,0
"Kyle Anderson","F-G","2018-2019",26,"MEM","4",0.521590649835392,0.379820652173913,0.546427174938381,0.561104249246869,0.670298919949174,0.0085492512553802,0.134704645234107,0.253631731012865,0.0191100884532632,0.0470355351407509,0.100333860575359,0.181265940994703,0.0533306740335189,0.0781455612916287,0.0353601610624083,0.143497238616968,0.187418750551468,0.120541818669341,0.0581431773411995,0.0229200809933494,0.0463902736793007,0.0551158287299481,0.341422935694453,0
"Kyle Korver","G-F","2018-2019",38,"CLE","15",0.454700234192037,0.394371859296482,0.556717062634989,0.613165354330709,0.837509456264775,0.00416427546628407,0.109114249037227,0.247494800529401,0.0719466324041487,0.191312636165577,0.0356677488460434,0.0653685246708502,0.0264894419306184,0.0329074719318622,0.00588654265124853,0.0879526977087953,0.0973119082034523,0.0559221551868611,0.0177485448803278,0.046070460704607,0.0394889663182346,0.0847662141779789,0.317716328696721,0
